snapshot_utc,snapshot_role,api_event_id,game_id,season,week,kickoff_utc,lead_minutes,away_team,home_team,book_count,h2h_book_count,consensus_home_mean,consensus_home_median,consensus_home_std,consensus_home_iqr,consensus_home_range,consensus_market_pick,consensus_fav_prob,home_fav_books,away_fav_books,favorite_split,majority_margin,median_book_age_seconds,oldest_book_age_seconds,stale_book_count_5m,pinnacle_home_prob,retail_home_median,pinnacle_minus_retail_pp,spread_home_median,spread_home_range,total_median,total_range,production_p_home_market,production_market_pick,production_final_pick,consensus_minus_production_pp,consensus_vs_production_market_flip
2026-09-19T07:18:32Z,SCHEDULED_FULL,aee7eae1849ebb103b9bf233e9741392,odds_aee7eae1849ebb103b9bf233e9741392,,,2026-09-20T17:00:00Z,2021.4613382,CAR,ATL,9,9,0.4250898196939207,0.4236130090188576,0.004416282708837831,0.003615631707054867,0.01562820250051239,CAR,0.5763869909811423,0,9,0-9,1.0,33.319708,145.319708,0,0.4221500598188344,0.4245724619562373,-0.24224021374029125,2.5,1.0,43.5,0.0,,,,,False
2026-09-19T07:18:32Z,SCHEDULED_FULL,2143ade9684fd876b68a4e8cbf451f05,odds_2143ade9684fd876b68a4e8cbf451f05,,,2026-09-20T17:00:00Z,2021.4613382,NO,BAL,9,9,0.7748946372581751,0.7755637126376507,0.004050131519464873,0.00471246649396273,0.01527048012435861,BAL,0.7755637126376507,9,0,9-0,1.0,33.319708,145.319708,0,0.7778844999399688,0.774574309149014,0.3310190790954737,-8.5,0.5,46.0,0.5,,,,,False
2026-09-19T07:18:32Z,SCHEDULED_FULL,0283a29e1b38ef78b29b904fd56a16dd,odds_0283a29e1b38ef78b29b904fd56a16dd,,,2026-09-20T17:00:00Z,2021.4613382,MIN,CHI,9,9,0.6600286032423945,0.658887866154096,0.00625069759882507,0.006256730497349983,0.021252321713641775,CHI,0.658887866154096,9,0,9-0,1.0,33.319708,145.319708,0,0.6659707724425887,0.658887866154096,0.708290628849273,-4.5,1.0,48.0,1.0,,,,,False
2026-09-19T07:18:32Z,SCHEDULED_FULL,36ad2fa722f4915ef23d2c81351261de,odds_36ad2fa722f4915ef23d2c81351261de,,,2026-09-20T17:00:00Z,2021.4613382,CIN,HOU,9,9,0.5710354541523972,0.5787700084245998,0.010502691479669639,0.014229095893676602,0.028390818056560185,HOU,0.5787700084245998,9,0,9-0,1.0,33.319708,145.319708,0,0.5795755068827559,0.5732064825944478,0.63690242883081,-2.5,1.0,45.5,0.5,,,,,False
2026-09-19T07:18:32Z,SCHEDULED_FULL,0636ebff776d43f8c829a36713c80b22,odds_0636ebff776d43f8c829a36713c80b22,,,2026-09-20T17:00:00Z,2021.4613382,CLE,TB,9,9,0.7797348614949922,0.7764402407566638,0.004941923880178006,0.0099675262336274,0.012589771123230897,TB,0.7764402407566638,9,0,9-0,1.0,33.319708,145.319708,0,0.7741537447269132,0.7777283823731558,-0.3574637646242551,-9.0,1.0,41.5,0.5,,,,,False
2026-09-19T07:18:32Z,SCHEDULED_FULL,4aeee070bb6ec60bdfae4dede61b9014,odds_4aeee070bb6ec60bdfae4dede61b9014,,,2026-09-20T17:00:00Z,2021.4613382,GB,NYJ,9,9,0.3769829178748253,0.38507109004739337,0.011210992371657083,0.01606695309702827,0.0327034092941485,GB,0.6149289099526066,0,9,0-9,1.0,33.319708,145.319708,0,0.38797423049391555,0.37975310473964247,0.8221125754273084,3.0,0.5,44.5,0.5,,,,,False
2026-09-19T07:18:32Z,SCHEDULED_FULL,9d14f87600f6edc74dbcb5c74edf6246,odds_9d14f87600f6edc74dbcb5c74edf6246,,,2026-09-20T17:00:00Z,2021.4613382,PIT,NE,9,9,0.6778554830040525,0.6806020225379344,0.008062013327899112,0.007142338137716364,0.027918032231360912,NE,0.6806020225379344,9,0,9-0,1.0,33.319708,145.319708,0,0.6806020225379344,0.6802997363031507,0.030228623478378847,-5.0,1.0,41.5,0.5,,,,,False
2026-09-19T07:18:32Z,SCHEDULED_FULL,fafc649c455e32a0f2ba1bd06e2039bc,odds_fafc649c455e32a0f2ba1bd06e2039bc,,,2026-09-20T17:00:00Z,2021.4613382,PHI,TEN,9,9,0.2573902016274448,0.2565597667638484,0.0038479431848772905,0.0017502598041897466,0.013648691486738862,PHI,0.7434402332361516,0,9,0-9,1.0,33.319708,145.319708,0,0.2547963374480809,0.2568145877521042,-0.20182503040233057,7.0,0.5,39.5,1.0,,,,,False
2026-09-19T07:18:32Z,SCHEDULED_FULL,1fd6628c781f556a7a19638e97d7107f,odds_1fd6628c781f556a7a19638e97d7107f,,,2026-09-20T20:05:00Z,2206.4613382000002,JAX,DEN,9,9,0.5822832862417789,0.584898849858078,0.006567218640148752,0.012710156758599989,0.019135332992995413,DEN,0.584898849858078,9,0,9-0,1.0,33.319708,145.319708,0,0.5886239958538482,0.5839457454523423,0.46782504015058235,-2.5,0.5,45.5,0.5,,,,,False
2026-09-19T07:18:32Z,SCHEDULED_FULL,71b3b83747589efdc5baef2c5cf811bf,odds_71b3b83747589efdc5baef2c5cf811bf,,,2026-09-20T20:05:00Z,2206.4613382000002,LV,LAC,9,9,0.7219622903668166,0.7204034684126703,0.0036282273102854487,0.005132164963756458,0.011113194761135592,LAC,0.7204034684126703,9,0,9-0,1.0,33.319708,145.319708,0,0.7247075017205782,0.719989402584746,0.471809913583221,-6.5,0.5,43.5,0.5,,,,,False
